Year;Location_Code;District;Municipality;Parish;Sex;Age;Population;Notes;Population_corrected
2021;100933;Leiria;Leiria;União das freguesias de Leiria, Pousos, Barreira e Cortes;F;0 - 14 year old;2437;;2437
2021;170711;Vila Real;Murça;União das freguesias de Noura e Palheiros;F;65 and older;143;;143
2021;420318;Ilha de São Miguel;Ponta Delgada;Rosto do Cão (São Roque);M;15 - 24 year old;318;;318
2021;160225;Viana do Castelo;Caminha;União das freguesias de Venade e Azevedo;F;65 and older;145;;145
2021;91143;Guarda;Sabugal;União das freguesias de Pousafoles do Bispo, Pena Lobo e Lomba;F;65 and older;125;;125
2021;170509;Vila Real;Mondim de Basto;União das freguesias de Campanhó e Paradança;F;0 - 14 year old;31;;31
2021;130620;Porto;Maia;Nogueira e Silva Escura;F;15 - 24 year old;453;;453
2021;100102;Leiria;Alcobaça;Alfeizerão;M;15 - 24 year old;179;;179
2021;11711;Aveiro;Sever do Vouga;União das freguesias de Silva Escura e Dornelas;M;25 - 64 year old;463;;463
2021;100611;Leiria;Caldas da Rainha;Santa Catarina;F;0 - 14 year old;129;;129
2021;310403;Ilha da Madeira;Machico;Machico;F;65 and older;1344;;1344
2021;30733;Braga;Fafe;Travassós;F;25 - 64 year old;385;;385
2021;80402;Faro;Castro Marim;Castro Marim;M;15 - 24 year old;148;;148
2021;50338;Castelo Branco;Covilhã;União das freguesias de Vale Formoso e Aldeia do Souto;M;65 and older;93;;93
2021;40609;Bragança;Miranda do Douro;Palaçoulo;M;65 and older;92;;92
2021;410103;Ilha de Santa Maria;Vila do Porto;Santo Espírito;M;65 and older;46;;46
2021;120202;Portalegre;Arronches;Esperança;F;25 - 64 year old;129;;129
2021;10417;Aveiro;Arouca;São Miguel do Mato;M;65 and older;48;;48
2021;50433;Castelo Branco;Fundão;União das freguesias de Janeiro de Cima e Bogas de Baixo;M;0 - 14 year old;8;;8
